prompt,temp,seq_len,gen_time,timestamp,ED_mean,ED_std,model,model_size,domain,rank,chkpt_id
fitweamcreat skotplai snietwair boor zoorskeandnat proulbentpeand snenggosspain skoblait,1.3,128,1773628179.4980776,2026-03-16T03:29:39.498079,0.3258807361125946,0.0659910589456558,mamba2-2.7b,2700000000,nonsense,1012,50
 4Jx3 l8S0QPnuQ0 KZe6lOGPoZ a70gy U 4gAI,1.3,128,1773628185.6952364,2026-03-16T03:29:45.695238,0.3956820368766784,0.0250096227973699,mamba2-2.7b,2700000000,random,1013,50
trusnomdie meakrour brosnoum zulgleaklound,1.0,128,1773628191.8990347,2026-03-16T03:29:51.899036,0.7212676405906677,0.1899136304855346,mamba2-2.7b,2700000000,nonsense,1014,50
sliendmim cungummound pur prendfopouk prus raiksmaim prear pondkumpiend goontgandproo wem,1.3,128,1773628198.1148295,2026-03-16T03:29:58.114831,0.2982497215270996,0.0540662854909896,mamba2-2.7b,2700000000,nonsense,1015,50
gairtwound noonddreanpait smeak prounddeangang nunt klo mout,1.0,128,1773628204.319147,2026-03-16T03:30:04.319149,0.357151448726654,0.0535541102290153,mamba2-2.7b,2700000000,nonsense,1016,50
Create a nonsensical random sequence:,0.7,128,1773628210.5055315,2026-03-16T03:30:10.505533,0.8351466059684753,0.1643398255109787,mamba2-2.7b,2700000000,explicit,1017,50
meantstatrind tindtrok jent driemwasvir ceambainthie plootjer mirbliempim twoktwontpron,1.0,128,1773628216.7115595,2026-03-16T03:30:16.711561,0.6780141592025757,0.1990236788988113,mamba2-2.7b,2700000000,nonsense,1018,50
dwyQR98er9t6Q70h MOcAQTitJdRWvXxoNO,1.3,128,1773628222.9182062,2026-03-16T03:30:22.918208,0.3773078322410583,0.128408595919609,mamba2-2.7b,2700000000,random,1019,50
croontritwoond hourhentgong coong twelprieldroong brom sworswiem flaintblit himtriek,0.7,128,1773628229.2054794,2026-03-16T03:30:29.205481,0.6490108966827393,0.2362199425697326,mamba2-2.7b,2700000000,nonsense,1020,51
Produce random text with no coherent meaning:,1.3,128,1773628235.4062686,2026-03-16T03:30:35.406270,0.3530723452568054,0.1581809967756271,mamba2-2.7b,2700000000,explicit,1021,51
Produce random text with no coherent meaning:,1.0,128,1773628241.618904,2026-03-16T03:30:41.618905,0.6027911901473999,0.1703452318906784,mamba2-2.7b,2700000000,explicit,1022,51
  RvMU3z jBKHgMZClmRIi82ASjM M3,1.3,128,1773628247.825932,2026-03-16T03:30:47.825934,0.3845853209495544,0.0594970621168613,mamba2-2.7b,2700000000,random,1023,51
The,1.0,128,1773628254.0398784,2026-03-16T03:30:54.039881,0.7302931547164917,0.1456639319658279,mamba2-2.7b,2700000000,neutral,1024,51
8ilkl3mVqhQp0T2gKNTn Bt9CnSVoJC2dIdxINRSaxsZisdlBW16R,1.3,128,1773628260.255987,2026-03-16T03:31:00.255989,0.4333503246307373,0.0682601854205131,mamba2-2.7b,2700000000,random,1025,51
toosveankat jumseang sarfluk,0.7,128,1773628266.4652398,2026-03-16T03:31:06.465241,0.7779645919799805,0.2087712734937667,mamba2-2.7b,2700000000,nonsense,1026,51
.,0.7,128,1773628272.6646254,2026-03-16T03:31:12.664627,0.7443156242370605,0.1340530812740326,mamba2-2.7b,2700000000,empty,1027,51
.,1.3,128,1773628278.8615746,2026-03-16T03:31:18.861576,0.6181269884109497,0.1840536892414093,mamba2-2.7b,2700000000,empty,1028,51
8OAVO0fCscH1LtzQDWF RG  6vTvr xhejga0rDitbB 6Vh9 ca0bcJK,1.3,128,1773628285.0875094,2026-03-16T03:31:25.087511,0.3498057723045349,0.0813950449228286,mamba2-2.7b,2700000000,random,1029,51
Simulate white noise as text:,1.0,128,1773628291.3076298,2026-03-16T03:31:31.307631,0.7107882499694824,0.196270152926445,mamba2-2.7b,2700000000,explicit,1030,51
floonnoo pingten croolbrim slangflaim snocraibind fienhoufler spumbreansnoor,1.0,128,1773628297.527496,2026-03-16T03:31:37.527498,0.6494672894477844,0.2282592058181762,mamba2-2.7b,2700000000,nonsense,1031,51
LAeT5nCXE KgWX1OgbGz4CVzyL5wjxw pWf2JHquGaQ7tftPgM TjO,1.3,128,1773628303.7456765,2026-03-16T03:31:43.745678,0.4219924807548523,0.0258778966963291,mamba2-2.7b,2700000000,random,1032,51
-,0.7,128,1773628309.9366958,2026-03-16T03:31:49.936697,0.8702445030212402,0.1794842034578323,mamba2-2.7b,2700000000,empty,1033,51
Output random Unicode characters:,1.0,89,1773628314.24056,2026-03-16T03:31:54.240562,0.8631965517997742,0.1300010830163955,mamba2-2.7b,2700000000,explicit,1034,51
Output:,1.3,128,1773628320.4673896,2026-03-16T03:32:00.467391,0.5573076605796814,0.2007175087928772,mamba2-2.7b,2700000000,neutral,1035,51
Output:,0.7,128,1773628326.6887991,2026-03-16T03:32:06.688801,0.8002299070358276,0.1842333972454071,mamba2-2.7b,2700000000,neutral,1036,51
Output a random sequence of tokens:,1.0,128,1773628332.905511,2026-03-16T03:32:12.905513,0.8193742632865906,0.140788123011589,mamba2-2.7b,2700000000,explicit,1037,51
"
",1.0,128,1773628339.097301,2026-03-16T03:32:19.097302,0.7633521556854248,0.1671167314052581,mamba2-2.7b,2700000000,empty,1038,51
Answer:,1.3,128,1773628345.2911468,2026-03-16T03:32:25.291149,0.4304624199867248,0.2405669391155243,mamba2-2.7b,2700000000,neutral,1039,51
Generate random words with no meaning:,1.0,128,1773628351.5733986,2026-03-16T03:32:31.573400,0.6792943477630615,0.1605487167835235,mamba2-2.7b,2700000000,explicit,1040,52
hiertren klool freataintsmeam brookslienplol trounfant slie zientwit nor,1.3,128,1773628357.77552,2026-03-16T03:32:37.775521,0.2975191473960876,0.0774588882923126,mamba2-2.7b,2700000000,nonsense,1041,52
The,1.0,128,1773628363.9621162,2026-03-16T03:32:43.962118,0.7258304357528687,0.1395575106143951,mamba2-2.7b,2700000000,neutral,1042,52
grourtroskeal wundfriemur speam skietweang wamsweat twoundbrourbrook gindproun stu swerpountslaim raik,0.7,128,1773628370.1624863,2026-03-16T03:32:50.162488,0.7155978679656982,0.2415782511234283,mamba2-2.7b,2700000000,nonsense,1043,52
8ilkl3mVqhQp0T2gKNTn Bt9CnSVoJC2dIdxINRSaxsZisdlBW16R,1.0,128,1773628376.3558514,2026-03-16T03:32:56.355853,0.4764581620693207,0.024043183773756,mamba2-2.7b,2700000000,random,1044,52
The,1.0,128,1773628382.5562146,2026-03-16T03:33:02.556216,0.7754337787628174,0.1236163526773452,mamba2-2.7b,2700000000,neutral,1045,52
nattwiengglook blind crienggrielmund taszent breasstas coumspernear,1.0,128,1773628388.7746768,2026-03-16T03:33:08.774678,0.3670898079872131,0.0683533772826194,mamba2-2.7b,2700000000,nonsense,1046,52
Write a sequence with no pattern or meaning:,0.7,128,1773628394.982971,2026-03-16T03:33:14.982972,0.960282564163208,0.0973479300737381,mamba2-2.7b,2700000000,explicit,1047,52
Generate text with maximum entropy:,0.7,66,1773628398.176245,2026-03-16T03:33:18.176246,0.7406463623046875,0.1591697186231613,mamba2-2.7b,2700000000,explicit,1048,52
s tA cL1q8S14cLyi,1.3,128,1773628404.387525,2026-03-16T03:33:24.387527,0.3857151865959167,0.0988172739744186,mamba2-2.7b,2700000000,random,1049,52
MEGt2Wj59Z 1eUknFT,1.0,128,1773628410.6042595,2026-03-16T03:33:30.604261,0.6883254051208496,0.214033231139183,mamba2-2.7b,2700000000,random,1050,52
pundblookslea zoong smound pitreant twuntskais vieslelpat,1.0,128,1773628416.821454,2026-03-16T03:33:36.821455,0.4117964506149292,0.1128182783722877,mamba2-2.7b,2700000000,nonsense,1051,52
